TATA IPL 2025 Auction List-15.12.24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Reserve
,,,,,,State,,,,,,,,,,,2024,2024,,
List Sr.No.,Set No.,2025 Set,First Name,Surname,Country,,DOB,Age,Specialism,,,Test caps,ODI caps,T20 caps,IPL,Previous IPLTeam(s),,,C/U/A,Price Rs
,,,,,,Association,,,,,,,,,,,Team,IPL,,
,,,,,,,,,,,,,,,,,,,,Lakh
492,69,UAL9,Kartik,Chadha,India,PCA,08/01/2004,21,ALL-ROUNDER,LHB,RIGHT ARM Leg Spin,,,,,,Uncapped,30
493,69,UAL9,Writtick,Chatterjee,India,CAB,28/09/1992,32,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,0,PBKS,Uncapped,30
494,69,UAL9,Prerit,Dutta,India,PCA,22/09/1998,26,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
495,69,UAL9,Rajneesh,Gurbani,India,MACA,28/01/1993,32,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
496,69,UAL9,Shubhang,Hegde,India,KSCA,30/03/2001,24,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
497,69,UAL9,Saransh,Jain,India,MPCA,31/03/1993,32,ALL-ROUNDER,LHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
498,69,UAL9,Ripal,Patel,India,GUCA,28/09/1995,29,ALL-ROUNDER,RHB,RIGHT ARM Medium,,,,9,DC,Uncapped,30
499,69,UAL9,Akash,Vashisht,India,HPCA,17/12/1994,30,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,0,RR,Uncapped,30
500,70,UFA9,Anirudh,Kanwar,India,UTCA,13/03/1994,31,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
501,70,UFA9,Shubham,Kapse,India,VCA,22/07/1994,30,BOWLER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
502,70,UFA9,Atif,Mushtaq,India,JKCA,20/03/2003,22,BOWLER,LHB,RIGHT ARM Fast,,,,,,Uncapped,30
503,70,UFA9,Dipesh,Parwani,India,VCA,14/01/2000,25,BOWLER,LHB,LEFT ARM Fast Medium,,,,,,Uncapped,30
504,70,UFA9,Manish,Reddy,India,HYCA,07/01/1999,26,BOWLER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
505,70,UFA9,Chetan,Sharma,India,RCA,23/11/2005,19,BOWLER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
506,70,UFA9,Avinash,Singh,India,JKCA,05/07/1998,26,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
507,72,AL10,Alick,Athanaze,West Indies,,07/12/1998,26,ALL-ROUNDER,LHB,RIGHT ARM Off Spin,9,11,4,,,Capped,75
508,72,AL10,Hilton,Cartwright,Australia,,14/02/1992,33,ALL-ROUNDER,RHB,RIGHT ARM Medium,2,2,,,,Capped,75
509,72,AL10,Dominic,Drakes,West Indies,,06/02/1998,27,ALL-ROUNDER,LHB,LEFT ARM Fast,,3,10,0,GT,Capped,125
510,72,FA10,Daryn,Dupavillon,South Africa,,15/07/1994,30,BOWLER,RHB,RIGHT ARM Fast,,2,,,,Capped,75
511,72,AL10,Matthew,Forde,West Indies,,29/04/2002,22,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,6,6,,,Capped,125
512,72,AL10,Patrick,Kruger,South Africa,,03/02/1995,30,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,6,,,Capped,75
513,72,FA10,Lahiru,Kumara,Sri Lanka,,13/02/1997,28,BOWLER,LHB,RIGHT ARM Fast,31,31,26,,,Capped,75
514,72,AL10,Michael,Neser,Australia,,29/03/1990,35,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,1,PBKS,Capped,75
515,72,FA10,Richard,Ngarava,Zimbabwe,,29/12/1997,27,BOWLER,LHB,LEFT ARM Fast Medium,5,44,60,,,Capped,75
516,72,FA10,Wayne,Parnell,South Africa,,30/07/1989,35,BOWLER,LHB,LEFT ARM Fast Medium,6,73,56,33,"PWI,DC,RCB",Capped,100
517,72,AL10,Keemo,Paul,West Indies,,21/02/1998,27,ALL-ROUNDER,RHB,RIGHT ARM Fast,3,30,23,8,DC,Capped,125
518,72,AL10,Odean,Smith,West Indies,,01/11/1996,28,ALL-ROUNDER,RHB,RIGHT ARM Medium,,9,27,6,"PBKS,GT",Capped,75
519,72,FA10,Andrew,Tye,Australia,,12/12/1986,38,BOWLER,RHB,RIGHT ARM Fast Medium,,7,32,30,"GL,PBKS,RR,LSG",Capped,75
520,73,UAL10,Ajay,Ahlawat,India,DDCA,27/05/1997,27,ALL-ROUNDER,LHB,LEFT ARM Fast,,,,,,Uncapped,40
521,73,UAL10,Corbin,Bosch,South Africa,,10/09/1994,30,ALL-ROUNDER,RHB,RIGHT ARM Fast,,,,0,RR,Uncapped,30
522,73,UAL10,Mayank,Gusain,India,DDCA,25/09/2001,23,ALL-ROUNDER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
523,73,UAL10,Mukhtar,Hussain,India,ASCA,11/01/1999,26,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
524,73,UAL10,Girinath,Reddy,India,ACA,08/10/1998,26,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
525,73,UAL10,Jalaj,Saxena,India,KCA,15/12/1986,38,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,1,"MI,RCB,DC,PBKS",Uncapped,40
526,73,UAL10,Yajas,Sharma,India,DDCA,21/08/2005,19,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
527,73,UAL10,Sanjay,Yadav,India,TNCA,10/05/1995,29,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,1,"KKR, SRH,MI",Uncapped,30
528,74,UFA10,Vishal,Godara,India,RCA,25/02/2003,22,BOWLER,LHB,RIGHT ARM Medium,,,,,,Uncapped,30
,,,,,,,,,,,8,,,,,,,
TATA IPL 2025 Auction List-15.12.24,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Reserve
,,,,,,State,,,,,,,,,,2024,2024,
List Sr.No.,Set No.,2025 Set,First Name,Surname,Country,,DOB,Age,Specialism,,,Test caps,ODI caps,T20 caps,IPL,Previous IPLTeam(s),C/U/A,Price Rs
,,,,,,Association,,,,,,,,,,Team,IPL,
,,,,,,,,,,,,,,,,,,Lakh
529,74,UFA10,Eshan,Malinga,Sri Lanka,,04/02/2001,24,BOWLER,LHB,RIGHT ARM Fast,,,,,,Uncapped,30
530,74,UFA10,Samarth,Nagraj,India,KSCA,21/10/2005,19,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
531,74,UFA10,Abhishek,Saini,India,UTCA,02/12/1998,26,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
532,74,UFA10,Dumindu,Sewmina,Sri Lanka,,19/12/2004,20,BOWLER,RHB,RIGHT ARM Medium,,,,,,Uncapped,30
533,74,UFA10,Pradyuman Kumar,Singh,India,UTCA,03/12/2001,23,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
534,74,UFA10,Vasu,Vats,India,UPCA,08/09/2002,22,BOWLER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
535,75,UAL11,Umang,Kumar,India,GUCA,11/12/2000,24,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
536,75,UAL11,Mohamed,Ali,India,TNCA,03/10/2004,20,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
537,75,UAL11,Atharva,Ankolekar,India,MCA,26/09/2000,24,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
538,75,UAL11,Vaisakh,Chandran,India,KCA,31/05/1996,28,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
539,75,UAL11,Auqib,Dar,India,JKCA,04/11/1996,28,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
540,75,UAL11,Rohit,Rayudu,India,HYCA,29/07/1994,30,ALL-ROUNDER,LHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
541,75,UAL11,Uday,Saharan,India,PCA,08/09/2004,20,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
542,75,UAL11,Ayush,Vartak,India,MCA,29/10/2004,20,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
543,76,UAL12,Baba,Aparajith,India,KCA,08/07/1994,30,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,0,RPS,Uncapped,30
544,76,UAL12,Sumit Kumar,Beniwal,India,DDCA,11/04/1999,25,ALL-ROUNDER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
545,76,UAL12,Nishunk,Birla,India,UTCA,22/10/2004,20,ALL-ROUNDER,RHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
546,76,UAL12,Digvijay,Deshmukh,India,MACA,12/04/1998,26,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,0,MI,Uncapped,30
547,76,UAL12,Lakshay,Jain,India,TNCA,05/07/2002,22,ALL-ROUNDER,LHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
548,76,UAL12,Duan,Jansen,South Africa,,01/05/2000,24,ALL-ROUNDER,RHB,LEFT ARM Fast,,,,,,Uncapped,30
549,76,UAL12,Kritagya,Singh,India,UPCA,25/09/2000,24,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
550,76,UAL12,P.,Vignesh,India,TNCA,06/04/2005,20,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
551,77,UAL13,Sabhay,Chadha,India,CAP,07/05/1998,26,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
552,77,UAL13,Ben,Howell,England,,05/10/1988,36,ALL-ROUNDER,RHB,RIGHT ARM Leg Spin,,,,0,PBKS,Uncapped,50
553,77,UAL13,Hemanth,Kumar,India,ACA,12/12/2004,20,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
554,77,UAL13,Rohan,Rana,India,HCA,12/01/2002,23,ALL-ROUNDER,RHB,RIGHT ARM Fast,,,,,,Uncapped,30
555,77,UAL13,Bharat,Sharma,India,CAP,15/11/1995,29,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
556,77,UAL13,Pratham,Singh,India,RSPB,31/08/1992,32,ALL-ROUNDER,LHB,RIGHT ARM Off Spin,,,,0,"GL,KKR",Uncapped,30
557,77,UAL13,Tripurana,Vijay,India,ACA,05/09/2001,23,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
558,77,UAL13,Ravi,Yadav,India,JSCA,26/12/1997,27,ALL-ROUNDER,RHB,RIGHT ARM Leg Spin,,,,,,Uncapped,30
559,78,UAL14,Arjun,Azad,India,UTCA,08/08/2001,23,ALL-ROUNDER,RHB,RIGHT ARM Leg Spin,,,,,,Uncapped,30
560,78,UAL14,Abhay,Choudhary,India,PCA,26/06/2002,22,ALL-ROUNDER,RHB,RIGHT ARM Leg Spin,,,,,,Uncapped,30
561,78,UAL14,Gaurav,Gambhir,India,UTCA,26/11/1987,37,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
562,78,UAL14,Shubham,Garhwal,India,RCA,14/05/1995,29,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
563,78,UAL14,Tejasvi,Jaiswal,India,TCA,02/03/1997,28,ALL-ROUNDER,LHB,RIGHT ARM Fast,,,,,,Uncapped,30
564,78,UAL14,Sairaj,Patil,India,MCA,31/10/1996,28,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
565,78,UAL14,Madhav,Tiwari,India,MPCA,28/09/2003,21,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
566,78,UAL14,Kamal,Tripathi,India,MPCA,15/08/1998,26,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
567,79,UAL15,Prashant,Chauhan,India,CAU,01/04/2001,24,ALL-ROUNDER,LHB,LEFT ARM Slow Orthodox,,,,,,Uncapped,30
568,79,UAL15,Yash,Dabas,India,DDCA,08/12/2004,20,ALL-ROUNDER,RHB,RIGHT ARM Fast Medium,,,,,,Uncapped,30
569,79,UAL15,Dhruv,Kaushik,India,DDCA,11/07/2000,24,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
570,79,UAL15,Khrievitso,Kense,India,NCA,06/03/2004,21,ALL-ROUNDER,RHB,RIGHT ARM Leg Spin,,,,,,Uncapped,30
571,79,UAL15,Akash,Parkar,India,MCA,20/05/1994,30,ALL-ROUNDER,RHB,RIGHT ARM Medium,,,,,,Uncapped,30
572,79,UAL15,Vignesh,Puthur,India,KCA,02/03/2001,24,ALL-ROUNDER,RHB,LEFT ARM Slow Unorthodox,,,,,,Uncapped,30
573,79,UAL15,Tripuresh,Singh,India,MPCA,13/04/2002,22,ALL-ROUNDER,RHB,RIGHT ARM Medium,,,,,,Uncapped,30
574,79,UAL15,Vijay,Yadav,India,UPCA,19/12/2001,23,ALL-ROUNDER,RHB,RIGHT ARM Off Spin,,,,,,Uncapped,30
,,,,,,,,,,,9,,,,,,,
